subject,window_id,window_start_sec,window_duration_sec,label,Mean_RR,Mean_HR,SDNN,RMSSD,pNN50,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Tonic_SD,Resp_Rate_Mean,Resp_Rate_Std,Resp_Amplitude_Std,Temp_Mean,Temp_Std,Temp_Min,Temp_Max,ACC_Magnitude_Mean,ACC_Magnitude_Std,ACC_Magnitude_Max,stress_target,Actual_Label,Predicted_Target,Predicted_Label,Stress_Probability,Prediction_Confidence,Prediction_Status,Model_Used
S4,256,3840.0,30,2,0.7864092664092663,76.29615082482326,0.0541169281021505,0.0401089785301266,16.666666666666664,8.0,0.1203634424790658,0.0838183026470571,28.77787028902668,8.155169011730532,1.2295169818303866,33.637577056884766,0.0210317391902208,33.5853271484375,33.662506103515625,0.9230577000724248,0.0148465854225227,0.960495636103109,1,Target,1,Target,0.9666666666666667,96.66666666666667,Correct,Extra Trees
S5,66,990.0,30,1,0.9620476190476192,62.36697520170271,0.0546548035279118,0.0213083656380462,3.4482758620689653,36.0,0.0193774058395155,0.0066778934512912,14.84403645345624,1.6532440404793165,1.9891453908131824,34.74263381958008,0.0294165406376123,34.66009521484375,34.776947021484375,0.9239020788350512,0.0024387173430846,0.9332944248714928,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S2,52,780.0,30,1,0.8041698841698841,74.61110044171308,0.0497879612555479,0.0483485784073699,25.0,49.0,0.0250731968947559,0.0163969785761716,23.740503466582435,2.1698090406624213,1.483047823004729,28.51241874694824,0.0427599921822547,28.464569091796875,28.61614990234375,0.9505354499468917,0.0048605719302893,0.9642262886582936,0,Not Target,0,Not Target,0.02666666666666667,97.33333333333334,Correct,Extra Trees
S5,179,2685.0,30,4,0.8564489795918369,70.05671257684791,0.0782486658858394,0.0340582440180676,11.76470588235294,5.0,0.0977455659101069,0.0695075500352134,13.28478712940084,1.4647228258702545,9.022840891507466,34.92372131347656,0.0332160890102386,34.838531494140625,34.974151611328125,0.9263373363200804,0.0083488753424554,1.0004646070457903,0,Not Target,0,Not Target,0.30666666666666664,69.33333333333334,Correct,Extra Trees
S6,388,5820.0,30,3,0.9082142857142856,66.06370428627606,0.0683801094471577,0.0584600492090287,22.58064516129032,33.0,0.0154261780412183,0.0098792938734648,22.09522590232584,4.370816997400025,2.545033777910217,34.20211410522461,0.0214228983968496,34.139739990234375,34.22674560546875,0.9482464495363908,0.0060727569065694,0.9677691735718432,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S10,345,5175.0,30,4,0.7734962406015038,77.56986634264884,0.0524834934452379,0.0279428934631152,8.108108108108109,47.0,0.0176066223231513,0.0034690883069075,13.28478712940084,1.4647228258702545,2.856136723787156,35.00332260131836,0.0255087427794933,34.921722412109375,35.035888671875,0.9473264066833096,0.0039147744824593,0.9577722548760704,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S2,321,4815.0,30,3,0.9079464285714286,66.08319402104435,0.0434368435912627,0.0431419110586899,19.35483870967742,47.0,0.0331990470470929,0.0181862497388422,22.988783675716142,2.081950956362732,1.858635666705264,32.01751708984375,0.0871147289872169,31.861053466796875,32.12060546875,0.925581344564274,0.0026591257750442,0.9340105985943788,0,Not Target,0,Not Target,0.03333333333333333,96.66666666666667,Correct,Extra Trees
S16,159,2385.0,30,2,0.4034246575342465,148.72665534804756,0.0145759013638418,0.0032905416574012,0.0,22.0,0.0201752561801683,0.0434644795837996,18.254020112745685,6.803025859616972,3.150692622373144,34.240135192871094,0.0315513275563716,34.17333984375,34.281707763671875,0.9196671098774554,0.0148992908115094,0.9676549208543596,1,Target,1,Target,1.0,100.0,Correct,Extra Trees
S17,257,3855.0,30,2,0.7098606271777004,84.5236342217641,0.0675291357210313,0.0506931545513528,32.5,36.0,0.0087076667615062,0.0250577998501894,19.29206805999296,1.1259985380362052,3.54177461970065,34.30567169189453,0.0444343164563179,34.217559814453125,34.393310546875,0.9427675044971664,0.0048309888180365,0.957270798393014,1,Target,0,Not Target,0.3333333333333333,66.66666666666666,Incorrect,Extra Trees
S16,33,495.0,30,1,0.855,70.17543859649123,0.076222869196175,0.0519252114289568,39.39393939393939,48.0,0.0193644576555796,0.0050133726789623,14.930695952698104,1.3289664364544098,3.2830389645549105,33.88353729248047,0.0290054231882095,33.808135986328125,33.92205810546875,0.9172769372109898,0.0072432613371784,0.955903165821656,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S15,115,1725.0,30,3,0.8036507936507936,74.65929290934228,0.0233653812954957,0.02661571906708,14.285714285714285,54.0,0.010774915819946,0.003480245791125,18.76458583012763,0.381577113111166,1.596505776388354,33.967472076416016,0.031688742339611,33.90380859375,34.08489990234375,0.9289990821381852,0.003587630925473,0.9440527755627446,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S7,27,405.0,30,1,0.823095238095238,72.8955741972809,0.0714420395465951,0.0348900814595861,11.428571428571429,35.0,0.020886542759264,0.0038228464466792,18.32043639493805,1.9675238653802989,1.866846986468314,34.46709060668945,0.0186301190406084,34.411712646484375,34.5020751953125,0.9206315410552588,0.0098786812123623,1.0027711056015618,0,Not Target,0,Not Target,0.02666666666666667,97.33333333333334,Correct,Extra Trees
S2,37,555.0,30,1,0.8313061224489797,72.1755781411106,0.0509717943666588,0.046720799792526,26.47058823529412,41.0,0.0200991007842124,0.0511086775944822,21.52725962705217,1.7997001992826476,1.4970712448751178,28.556690216064453,0.0359145291149616,28.501739501953125,28.679107666015625,0.9484078689865862,0.0040526292368774,0.9585267048587768,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S9,34,510.0,30,1,0.7804633204633205,76.87741169486495,0.0505391050565344,0.0301611319010248,8.333333333333332,48.0,0.0162086725899293,0.0103182018425651,14.405822851461496,0.935674684034376,2.5092554263269293,34.193580627441406,0.0329343974590301,34.11993408203125,34.2374267578125,0.9458551982123796,0.0064295313821085,0.9732663485991274,0,Not Target,0,Not Target,0.013333333333333334,98.66666666666667,Correct,Extra Trees
S8,65,975.0,30,1,0.7864864864864867,76.28865979381442,0.0330130782072874,0.0378743596669489,16.666666666666664,45.0,0.0116743522476398,0.0031963725959521,18.33320161751057,0.9865865716111304,1.8793022926822032,35.01017379760742,0.0402323342859745,34.912445068359375,35.05908203125,0.9424980458721136,0.0033065247571382,0.9557639836120424,0,Not Target,0,Not Target,0.013333333333333334,98.66666666666667,Correct,Extra Trees
S8,346,5190.0,30,4,0.8059920634920635,74.44242036334991,0.1193611856785213,0.0750210854713934,28.57142857142857,48.0,0.0113727378602452,0.0062051086136954,13.28478712940084,1.4647228258702545,3.5368893343304864,35.53293991088867,0.0372137352824211,35.45721435546875,35.578521728515625,0.9490307075961276,0.0042912067285367,0.9758133205768132,0,Not Target,0,Not Target,0.013333333333333334,98.66666666666667,Correct,Extra Trees
S15,116,1740.0,30,3,0.8001158301158301,74.98914249867298,0.025626787595142,0.0293630415423331,16.666666666666664,42.0,0.0124264190950433,0.0091602984956273,19.008842934200395,0.5959155592687779,1.556914205799544,33.9708137512207,0.0322053842246532,33.90838623046875,34.08489990234375,0.9290208709448652,0.0039752451078957,0.9440527755627446,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S6,47,705.0,30,1,0.878008658008658,68.33645597081156,0.0563414102994687,0.033696575251403,9.375,35.0,0.0161467721893874,0.1135611727712566,16.762294677842608,1.4383628499574548,2.3579703407859443,33.55966567993164,0.0137119637802243,33.5247802734375,33.583770751953125,0.952608363579562,0.005511126671995,0.968309736130948,0,Not Target,0,Not Target,0.04,96.0,Correct,Extra Trees
S9,320,4800.0,30,4,0.8287346938775512,72.39952718676122,0.0627584896459246,0.0313003495947553,8.823529411764707,50.0,0.0110241021020889,0.0193442999612839,13.28478712940084,1.4647228258702545,2.581648249784511,34.83142852783203,0.0352660343050956,34.755401611328125,34.93402099609375,0.9654099850710716,0.0075510591129022,1.0040902495954722,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S7,60,900.0,30,1,0.8762605042016807,68.47278830016782,0.0718481311690853,0.0466966949948116,27.27272727272727,36.0,0.0215502639670741,0.0107907395129816,17.687579455199753,1.871534903645884,1.7392941969919582,34.58918380737305,0.0317694619297981,34.518951416015625,34.623260498046875,0.9210369617361857,0.0067459665067853,0.970668804473268,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S10,332,4980.0,30,4,0.8135317460317459,73.75249987805473,0.0554898526285301,0.0436805258461069,25.71428571428571,43.0,0.0167602292769947,0.003980088225709,13.28478712940084,1.4647228258702545,2.681596959730105,34.98176574707031,0.0324277095496654,34.890869140625,35.023529052734375,0.9483116846005606,0.0034749919772557,0.9582591307640446,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S6,373,5595.0,30,3,0.9644285714285716,62.21300548066952,0.0526608657729339,0.0335050701468507,17.24137931034483,28.0,0.0157905527026917,0.0237856882911736,18.55529094165325,2.7066098466641204,2.212979738208198,34.21269989013672,0.0260105077177286,34.148895263671875,34.252716064453125,0.9477472424732404,0.0061041711681102,0.9719180498472388,0,Not Target,0,Not Target,0.02,98.0,Correct,Extra Trees
S4,60,900.0,30,1,1.0629100529100528,56.44880282741799,0.0843382975120683,0.117507139300126,73.07692307692307,53.0,0.0259719199049942,0.0037116937365061,16.424596431269833,1.1964483119208575,1.4447820521080796,32.83269500732422,0.0321628227829933,32.788848876953125,32.944793701171875,0.9702409708295406,0.0041792436517342,0.982527598211634,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S11,152,2280.0,30,2,0.5024455205811138,119.4159317623247,0.035466183403315,0.0115906001858029,1.7241379310344829,26.0,0.0124537241451363,0.0077479381470019,17.6014560515021,5.789836063251698,2.52172551399816,34.53630828857422,0.020706184208393,34.46990966796875,34.560333251953125,0.9190801512234784,0.0121365384376691,1.0017355133248482,1,Target,1,Target,0.9866666666666667,98.66666666666667,Correct,Extra Trees
S11,274,4110.0,30,3,0.8366530612244898,71.7143135915699,0.093385017253498,0.0598482474688276,38.23529411764706,40.0,0.010201969649122,0.0041405727772458,11.947527796272947,1.7295240882345129,1.7681630303430416,34.96047592163086,0.025198919698596,34.8831787109375,34.98651123046875,0.9247686738870484,0.0042735042098144,0.955463194022504,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S7,158,2370.0,30,4,0.971,61.79196704428424,0.1156800107360151,0.1105475464592009,58.620689655172406,34.0,0.0218987550274751,0.0072974147652085,13.28478712940084,1.4647228258702545,3.0605896724426174,34.67792892456055,0.025152375921607,34.594085693359375,34.710845947265625,0.9301362572351776,0.0042680047995982,0.9471432914329774,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S7,328,4920.0,30,4,0.9715714285714284,61.75562417291576,0.1714192731468455,0.1262736659210352,48.27586206896552,38.0,0.0243202058892398,0.0227888367164739,13.28478712940084,1.4647228258702545,3.1771621253466416,34.67097091674805,0.0360011458396911,34.59564208984375,34.740020751953125,0.9306191458753756,0.005822766024765,0.9602680493089968,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S6,165,2475.0,30,2,0.7452014652014652,80.51513959889894,0.0475969102196596,0.0390557177248507,26.31578947368421,7.0,0.0679241578315081,0.0483999441308228,15.208418539075156,3.174621922317477,3.5059823174718283,33.84980773925781,0.0265772026032209,33.7913818359375,33.925048828125,0.9351577598416068,0.0092235074445309,0.961892708650908,1,Target,1,Target,0.96,96.0,Correct,Extra Trees
S11,7,105.0,30,1,0.8142857142857143,73.6842105263158,0.0640799427828661,0.0549911204069817,40.0,38.0,0.0134030229032706,0.0441010026075696,16.24457224209318,1.927603864592933,4.303396952042226,33.744380950927734,0.0187971629202365,33.70947265625,33.771697998046875,0.915066572303522,0.0090850039013097,0.9834831091729652,0,Not Target,0,Not Target,0.11333333333333333,88.66666666666667,Correct,Extra Trees
S15,30,450.0,30,1,0.6933673469387756,86.53421633554083,0.0602143354607499,0.0287987472765544,4.878048780487805,36.0,0.012565168089787,0.0301129590646414,16.667566555375906,1.672975132048394,7.652425552007453,33.676002502441406,0.0253637414425611,33.629180908203125,33.771697998046875,0.9142678137001052,0.0120843351191909,0.9651339747499386,0,Not Target,0,Not Target,0.22,78.0,Correct,Extra Trees
S8,159,2385.0,30,4,0.9338709677419352,64.24870466321245,0.1088493895179023,0.0936758777275516,53.333333333333336,39.0,0.012366785109429,0.0019762582898311,13.28478712940084,1.4647228258702545,2.42967676740921,35.0452766418457,0.0340603217482566,34.957183837890625,35.09149169921875,0.9337192682035624,0.0040341481179955,0.9479381475734316,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S10,56,840.0,30,1,0.5952857142857142,100.7919366450684,0.0264066964864081,0.0147236093758593,0.0,48.0,0.0208001262901499,0.0010923774207862,16.765518564834345,1.7833072241794747,2.8407419971571057,34.34572219848633,0.027370985597372,34.28326416015625,34.374969482421875,0.9082666804644828,0.0052964971342721,0.9294764841338806,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S13,340,5100.0,30,4,0.7927027027027027,75.69041936583703,0.1139463133838139,0.0858111225473392,19.444444444444446,47.0,0.0113964307954791,0.0043237381752015,13.28478712940084,1.4647228258702545,3.375173553953714,34.29288482666016,0.0238739177584648,34.2252197265625,34.319915771484375,0.9283644585321852,0.0031622496363789,0.937083155892209,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S10,237,3555.0,30,2,0.6098250728862974,98.3888702968877,0.0595437818776597,0.0253621725394014,6.25,45.0,0.0179751927267873,0.0111919791015992,16.64518980735834,6.694178110541476,4.402254161601992,35.63235855102539,0.0245545133948326,35.550506591796875,35.662628173828125,0.9290039834161756,0.0069143353119472,0.9657886395183224,1,Target,1,Target,0.9466666666666667,94.66666666666667,Correct,Extra Trees
S13,25,375.0,30,1,0.6822591362126246,87.94312426957538,0.0541299524747735,0.0369743692907792,11.904761904761903,44.0,0.0204752972332774,0.0071817423149605,15.90502478637167,6.293627004497616,4.123312691906888,33.41390609741211,0.0156987160444259,33.375213623046875,33.437103271484375,0.90621019188547,0.0065242615374739,0.9399770533125422,0,Not Target,0,Not Target,0.02,98.0,Correct,Extra Trees
S14,157,2355.0,30,2,0.4850117096018735,123.70835345243844,0.0260070934212,0.0108169682777148,0.0,40.0,0.0148598620076003,0.0023514190181369,19.8352783310442,5.686143944660032,3.2744294646325014,34.2237434387207,0.0287208892405033,34.154998779296875,34.2618408203125,0.9296185676064338,0.0145004464775338,0.9740004344323752,1,Target,1,Target,0.9666666666666667,96.66666666666667,Correct,Extra Trees
S2,320,4800.0,30,3,0.9057142857142856,66.24605678233439,0.0500664469605883,0.0566232132765734,29.03225806451613,45.0,0.0300325236844072,0.0096366165871706,24.2892992369074,1.845205564321352,1.699420868315687,31.90540885925293,0.0583543106913566,31.844757080078125,32.04339599609375,0.9256895862790244,0.0027301409113074,0.9342512686532444,0,Not Target,0,Not Target,0.02666666666666667,97.33333333333334,Correct,Extra Trees
S4,37,555.0,30,1,1.0072906403940889,59.56572769953052,0.0751115252708338,0.0909017025887177,60.71428571428571,45.0,0.0251275150080346,0.0022311718004989,14.152829702093998,4.602379649367528,1.6385224174823316,32.77071762084961,0.0159113705158233,32.746917724609375,32.833770751953125,0.96744493973723,0.0042977439428399,0.9856887653668428,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S10,59,885.0,30,1,0.6119940476190476,98.04016923600642,0.0230062378660602,0.0130947314998261,2.127659574468085,52.0,0.0175864283829003,0.0014084351896237,17.391830453771682,2.1701333272022785,1.8687622996555835,34.34062576293945,0.0298636294901371,34.269500732421875,34.3841552734375,0.9083926534412252,0.0039366814856595,0.9300441694167836,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S4,402,6030.0,30,4,0.9482027649769584,63.27760497667185,0.0809551549176846,0.0673027478186855,46.66666666666666,42.0,0.0206297760771966,0.0025235661530191,11.874926115552435,3.138133901535739,3.338123632850644,33.72087478637695,0.0272652767598629,33.662506103515625,33.7625732421875,0.9736349456556214,0.0056824852583351,0.9949863277383308,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S3,356,5340.0,30,3,1.148,52.26480836236933,0.166183142149539,0.1312401599809934,70.83333333333334,32.0,0.0155020490564756,0.0189984665452183,17.03862547085837,5.67837371116548,2.970101090211512,33.35438537597656,0.0165723916143178,33.30279541015625,33.382781982421875,0.9104698806006496,0.0088097117657669,0.9637076476361808,0,Not Target,0,Not Target,0.02666666666666667,97.33333333333334,Correct,Extra Trees
S5,29,435.0,30,1,0.968,61.98347107438017,0.0688138162648851,0.0353956226892459,10.344827586206897,41.0,0.0138931526772274,0.0557382072154036,14.86501609278348,1.7703924912157551,2.5869928311303143,34.52644729614258,0.025310032069683,34.4576416015625,34.57720947265625,0.9264870546496218,0.0040897838024245,0.9486490986147768,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S4,186,2790.0,30,4,0.934147465437788,64.22968773124168,0.0734174114538666,0.0650640709864771,43.333333333333336,47.0,0.0253226372365596,0.0045280939853377,12.197899070209788,1.6841343649443496,1.4131489304894025,33.21922302246094,0.0159635189920663,33.17926025390625,33.24554443359375,0.964507708479196,0.0032170933422013,0.9744652138953348,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S6,320,4800.0,30,4,0.8642857142857143,69.42148760330578,0.1086989453939018,0.0720410966338334,36.36363636363637,37.0,0.0127127246424956,0.0096211991629073,13.28478712940084,1.4647228258702545,3.189038478480648,34.07815170288086,0.0416195057332515,33.999603271484375,34.139739990234375,0.95475464659672,0.0058891355736476,0.9773549209380098,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S9,161,2415.0,30,2,0.7877443609022556,76.16684165314499,0.0796424937775511,0.0496362943913481,32.432432432432435,22.0,0.0195539453379666,0.0391389150173743,15.551212808699372,3.409724936024061,5.159016864295553,34.68370819091797,0.0257593393325805,34.60943603515625,34.706207275390625,0.935638494928027,0.0056142823029377,0.9672817771411556,1,Target,1,Target,0.7933333333333333,79.33333333333333,Correct,Extra Trees
S2,339,5085.0,30,3,0.9376497695852534,63.989777362756186,0.0775031694652291,0.0771044878124245,43.333333333333336,47.0,0.0316566905358282,0.0131433798931872,19.1478873452084,0.9533646751480234,2.007761380779734,32.72386932373047,0.0308714061975479,32.681060791015625,32.781341552734375,0.9290789881480288,0.0029284192276471,0.939494189746182,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S4,144,2160.0,30,3,0.9459907834101382,63.42556508183944,0.0560289276048496,0.0475179880011082,30.0,50.0,0.0197551824314608,0.0046501437869114,21.54495933642683,2.499162388261358,1.0812208486764645,32.96619415283203,0.0256102140992879,32.926788330078125,33.082977294921875,0.9483089751521774,0.0034559070136689,0.9601968054003186,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S14,294,4410.0,30,3,0.7598534798534797,78.96259159274972,0.0634403860768898,0.0296008171861534,10.526315789473683,41.0,0.0133453783903715,0.0034869517357418,17.8467335481511,2.22013615723938,5.620298408448627,34.23025894165039,0.0296767223626375,34.1611328125,34.266448974609375,0.9154638656032794,0.0036711758413669,0.9275559664901164,0,Not Target,0,Not Target,0.07333333333333333,92.66666666666666,Correct,Extra Trees
S9,6,90.0,30,1,0.8214285714285714,73.04347826086956,0.0804354040668986,0.0513110903054904,37.142857142857146,48.0,0.0147538824150689,0.0199346529308189,11.12472179084321,0.5570254071762513,2.9989680265896776,33.859432220458984,0.0322198048233985,33.79443359375,33.93267822265625,0.9292126803527112,0.0049280593296589,0.946445985877552,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S8,33,495.0,30,1,0.8388979591836734,71.5224054882499,0.0773441861743226,0.0566729629531751,38.23529411764706,52.0,0.0125405658114938,0.0028404234104776,22.48991305083782,11.27015014363738,1.1260171485537367,34.638206481933594,0.0445036925375461,34.5465087890625,34.710845947265625,0.9592739244010218,0.0073936970217646,1.0290954526662524,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S11,134,2010.0,30,2,0.4752534562211981,126.24842431882092,0.0152875290427222,0.0053514802234647,0.0,27.0,0.0190105003851621,0.0192466751273535,10.97351221358264,1.0642521823579665,3.5333536763278253,34.579769134521484,0.0211404524743556,34.511260986328125,34.607879638671875,0.9186890821699186,0.024524039138478,1.016378576463856,1,Target,1,Target,0.9866666666666667,98.66666666666667,Correct,Extra Trees
S11,12,180.0,30,1,0.7735714285714287,77.56232686980609,0.0636495767115094,0.0428912348315167,21.62162162162162,30.0,0.0156862728081695,0.0279990919540768,13.838066740417942,0.8736124488860059,2.113330532480292,33.89296340942383,0.0350376144051551,33.8323974609375,33.999603271484375,0.9104701457856046,0.005093705128109,0.943368378828508,0,Not Target,0,Not Target,0.11333333333333333,88.66666666666667,Correct,Extra Trees
S2,331,4965.0,30,3,0.9147465437788018,65.59193954659949,0.0533495559045,0.0575065805166772,43.333333333333336,49.0,0.0336200580633786,0.0086925525820134,21.457102068368943,0.5847798660519289,2.112651075487984,32.141353607177734,0.0266010705381631,32.110198974609375,32.212738037109375,0.9254801500458544,0.0024668732440205,0.934310883744,0,Not Target,0,Not Target,0.013333333333333334,98.66666666666667,Correct,Extra Trees
S3,163,2445.0,30,2,0.7427857142857143,80.77699778824888,0.1097082139269209,0.0746486625150106,33.33333333333333,5.0,0.2277761102477905,0.1242037635193795,11.449703999678691,1.6323642194329495,5.178984959586265,33.68635940551758,0.0923296362161636,33.52325439453125,33.82330322265625,0.9107631917819268,0.021397218279141,1.0154072325763963,1,Target,1,Target,0.9666666666666667,96.66666666666667,Correct,Extra Trees
S6,99,1485.0,30,1,0.8461632653061225,70.90830157734793,0.0361116905323721,0.0305334720784726,8.823529411764707,39.0,0.0105982697466075,0.006288809845958,14.49878952844532,1.5456284523893122,2.275407944069676,33.960567474365234,0.0223776139318943,33.90838623046875,33.990478515625,0.951898354033342,0.0042128824594326,0.9674319592281272,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S7,123,1845.0,30,3,1.058775510204082,56.669236700077086,0.069744934590912,0.0599836208432213,25.925925925925924,33.0,0.0197096334474852,0.0084650407087433,18.005249423623464,3.2258456509921545,3.327883242881805,34.44253921508789,0.0280611384660005,34.381134033203125,34.47601318359375,0.9276230904145624,0.0050976944831262,0.9596434612207038,0,Not Target,0,Not Target,0.02,98.0,Correct,Extra Trees
S16,291,4365.0,30,3,0.7507894736842106,79.91587802313354,0.0608368713572489,0.0386542796726375,21.62162162162162,32.0,0.0195972031102832,0.0212791605300181,18.06196922928496,2.1221434528031136,2.5656518954226555,34.375850677490234,0.027572639286518,34.324493408203125,34.413238525390625,0.9215569399260148,0.0054288254608955,0.9417416825696274,0,Not Target,0,Not Target,0.18666666666666668,81.33333333333333,Correct,Extra Trees
S5,243,3645.0,30,2,0.6120833333333334,98.02586793737235,0.0396422980692069,0.0149234550066547,2.127659574468085,6.0,0.2717723605664159,0.0933055457185335,14.154777333636616,2.7616769827185568,6.637276710630662,34.63554000854492,0.0333101749420166,34.572601318359375,34.707733154296875,0.9174750024919092,0.0089336541539298,0.952056596730663,1,Target,1,Target,1.0,100.0,Correct,Extra Trees
S8,125,1875.0,30,3,0.8774891774891774,68.3769116921559,0.1207338478987882,0.0940473176607587,56.25,45.0,0.0113813242309131,0.0020682126550724,15.733434701780808,3.2716505207623165,3.381745841720926,34.99269104003906,0.048946812748909,34.86932373046875,35.06060791015625,0.9193076176488034,0.0060837281879987,0.9767897545231904,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S15,48,720.0,30,1,0.7634798534798535,78.58753538358202,0.0772880802882977,0.0386020485534662,13.157894736842104,49.0,0.0120298628252717,0.0049080511138807,16.667566555375906,1.672975132048394,5.053459128246377,33.388938903808594,0.0856941863894462,33.21539306640625,33.568634033203125,0.9312305802486204,0.0091327684961281,0.9982613088722048,0,Not Target,0,Not Target,0.013333333333333334,98.66666666666667,Correct,Extra Trees
S14,46,690.0,30,1,0.8564285714285713,70.0583819849875,0.0433624610729491,0.035936107667094,21.21212121212121,41.0,0.0142694063617263,0.0016252379070273,20.279652600833185,2.95225168232252,1.9705522660970296,33.7694091796875,0.0229834485799074,33.723114013671875,33.802001953125,0.9409722956767798,0.0041980650048975,0.9548732077888248,0,Not Target,0,Not Target,0.013333333333333334,98.66666666666667,Correct,Extra Trees
S3,339,5085.0,30,3,1.1880357142857143,50.50353224109424,0.1356451687353524,0.1617319745390115,86.95652173913044,28.0,0.0168195751630996,0.0313018285295202,17.49041939206956,1.92145969543358,2.1320985417595035,33.127197265625,0.0209228210151195,33.082977294921875,33.17474365234375,0.9144536048111748,0.0052429653503515,0.929615866363085,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S4,83,1245.0,30,1,0.9562857142857144,62.7427547057066,0.1444324961826591,0.1102422002519765,51.72413793103448,46.0,0.0240147246603403,0.0051175256080559,19.765125268734145,2.7034316352654564,2.106001123518036,32.91191482543945,0.015337511897087,32.878753662109375,32.93426513671875,0.9634827727116312,0.0191335200195884,1.0459712049987229,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S11,149,2235.0,30,2,0.5257908163265306,114.11382271602542,0.0220564626145983,0.0065266685680676,0.0,25.0,0.010586004913873,0.0046047179851225,24.4301254001504,6.907009975794645,2.7272280677052887,34.53779602050781,0.0267423037439584,34.482147216796875,34.578765869140625,0.918395002380855,0.0064321304306722,0.943905829847369,1,Target,1,Target,0.8533333333333334,85.33333333333334,Correct,Extra Trees
S14,42,630.0,30,1,0.8237142857142857,72.84079084287201,0.0360275338217495,0.0310239422704078,11.76470588235294,40.0,0.0145411829581657,0.0015890555016332,18.52148035680157,1.917732773758496,2.1647721032953338,33.69889831542969,0.0368583090603351,33.638275146484375,33.829376220703125,0.941640779188742,0.0047800711480117,0.9570074187920368,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S7,317,4755.0,30,4,1.0424867724867728,57.55468710348676,0.1270685006627904,0.1303647822539481,46.15384615384615,31.0,0.030844604060481,0.0280888401585496,13.28478712940084,1.4647228258702545,2.4410702773840502,34.69186019897461,0.0294879060238599,34.62939453125,34.72772216796875,0.9318239116035394,0.0054125412995693,0.954896774520246,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S5,193,2895.0,30,4,0.9466190476190476,63.38346999346044,0.0768755479393992,0.0342836616791158,17.24137931034483,40.0,0.0130755239559785,0.0539756405714763,13.28478712940084,1.4647228258702545,2.795243459754107,34.9289665222168,0.0387937538325786,34.85235595703125,35.02044677734375,0.9263742932485562,0.003066252525091,0.9357665289663362,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S15,34,510.0,30,1,0.7152961672473868,83.88133859418383,0.0276073856992443,0.0165168435982478,0.0,43.0,0.0149683460369909,0.0096685572851194,15.727027633132575,1.2591696642824382,3.3631987876257434,33.687923431396484,0.0189207699149847,33.647369384765625,33.71405029296875,0.9155151640183868,0.0058024480632028,0.9359118822665738,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S16,16,240.0,30,1,0.8804329004329003,68.148293834202,0.1096821037532345,0.0554406052842653,34.375,45.0,0.0187931105584417,0.0021128104950796,18.28924636717104,2.243293214910841,3.040201880374024,33.65580368041992,0.0181778948754072,33.60498046875,33.680694580078125,0.9236719093681892,0.0104893287263427,0.9811774486767316,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
